Series;Episode;Character;Phrase
7;05;Sheldon; That makes two of us. My new cuticle scissors will be here in one to two business days. Come on, one.
7;05;Amy; I’ve been invited to consult on an experiment at your university for a few months. Isn’t that great? We could have lunch together. We could carpool. 
7;05;Sheldon; You know, riding with Leonard has gotten a little tedious lately. The only car game he ever wants to play is the Quiet Game. And he’s terrible at it, I always win.
7;05;Amy; So, you’re okay with this?
7;05;Sheldon; Well, why wouldn’t I be?
7;05;Amy; Well, this project would have us working in close proximity to one another. And there’s the vulgar adage that one should not defecate where one eats.
7;05;Sheldon; My father used to say that all the time. That and, um, who does one have to orally gratify to get a drink around here? But what does that have to do with you working at the university?
7;05;Amy; Sheldon, don’t defecate where you eat means don’t have a romantic relationship in the workplace.
7;05;Sheldon; Really?
7;05;Amy; Yes.
7;05;Sheldon; Huh. Yeah, I always took it literally. That’s why I have never once moved my bowels in this or any restaurant. Hmm.
7;05;Amy; I’m relieved that you don’t have a problem with us working together.
7;05;Sheldon; Not as relieved as I’m about to be. It’s a brave new world, little lady.
7;05;Scene; The apartment. 
7;05;Howard; Are you crazy? You don’t want your girlfriend at work with you. Hell Clam.
7;05;Sheldon; Why not? Hairy Fairy.
7;05;Raj; I think it could be romantic. You know, my parents met at his place of work. 
7;05;Leonard; Your father’s a gynaecologist.
7;05;Raj; I know. What started as a pap smear turned into a date. Which turned into her working there, which turned into marriage, which then turned into hatred, which continues to this day. Two-Eyed Cyclops.
7;05;Howard; Would you please tell him this isn’t a good idea?
7;05;Leonard; No, no, I think it’ll be great. Maybe next time he gets conjunctivitis at work, she can hold his head and try to put the drops in his eyes. Giant baby.
7;05;Sheldon; That’s a Raging Ogre.
7;05;Leonard; Yeah, I know.
7;05;Howard; I’m just saying, I’d never want to work with Bernadette. Can you imagine seeing someone all day long and then you’re supposed to hang out with them after work, too?
7;05;Raj; Hold on. We do that all the time. You and I work together and play together.
7;05;Howard; Yeah, I know, and it drove me into the arms of another woman. Bipolar Bear.
7;05;Sheldon; Well, I appreciate your concern, but I won’t be seeing any more of Amy than I already do. I assume we’ll deduct any extra time we spend together at work from our weekly quota.
7;05;Leonard; Please let me be there when you tell her that.
7;05;Sheldon; Why? So you can see the look on Amy’s face when she hears my top-notch idea?
7;05;Leonard; Please, oh, please, just let me be there.
7;05;Scene; Penny’s apartment.
7;05;Bernadette; So, Amy, what are you gonna be working on at Caltech?
7;05;Amy; I’m leading a study to see if deficiency of the monoamine oxidase enzyme leads to paralyzing fear in monkeys.
7;05;Bernadette; If they’re anything like humans, the answer’s yes.
7;05;Amy; Wait, you’ve, you’ve done this experiment on humans?
7;05;Bernadette; You mean like death row inmates with nothing to lose? No, that would be unethical.
7;05;Penny; You know, not a lot of people know this, but the monoamine oxidase enzyme was discovered by a woman, Mary Bernheim. That’s right, my phone is just as smart as you guys.
7;05;Sheldon; (Knock, knock, knock) Amy, Bernadette, Penny. (Knock, knock, knock) Amy, Bernadette, Penny. (Knock, knock, knock) Amy, Bernadette, Penny.
7;05;Bernadette; He’s never gonna stop doing that, is he?
7;05;Amy; I don’t mind. I’m hoping to put his love of repetition to good use someday.
7;05;Sheldon; Hi. Um, I’ve reconsidered. Uh, you can’t work where I work. Enjoy the rest of your evening.
7;05;Amy; Sheldon. I already signed the contract. I cashed a cheque. 
7;05;Sheldon; Mmm, you are not going to come out of this looking good.
7;05;Penny; Sheldon, I don’t understand. I thought you said you were fine with it.
7;05;Sheldon; Well, I was. But that was before Howard explained to me how awful it would be if he had to work with his significant other.
7;05;Bernadette; He said what?
7;05;Sheldon; Now, don’t be insulted. He just thinks too much of you would be mind-numbingly tedious. 
7;05;Bernadette; Excuse me, I need to have a chat with my husband.
7;05;Sheldon; Yeah, well, now, well, keep it short. From what I gather, brevity is your friend. So, are we good here?
7;05;Amy; No, we’re not good here. I am working on this project.
7;05;Penny; Yeah, and you can’t tell her what she can and cannot do.
7;05;Sheldon; Last week, you told Leonard he couldn’t wear his Wookie jacket out in public.
7;05;Penny; That’s different. I’m not going to the mall with someone dressed like a dumb space bear.
7;05;Amy; Sheldon, you don’t have to worry about me bothering you. I’ll be in a different building. And we don’t even have to have lunch together.
7;05;Sheldon; Really?
7;05;Amy; Yes. Before all things, I’m a scientist. I’m just there to do my work and, with a little luck, scare the living crap out of some monkeys.
7;05;Sheldon; Hmm. You sure your mothlike personality won’t be drawn to this blazing fire that is myself?
7;05;Amy; More and more sure.
7;05;Sheldon; Well, then, you have my permission.
7;05;Amy; I didn’t ask for your permission.
7;05;Sheldon; Too late. No backsies.
7;05;Howard; No, no, listen to me. Sheldon misunderstood. What I meant was, if we worked together, there’d be too much of me for you, not the other way around.
7;05;Sheldon; Howard, if you’re going to lie to your wife, don’t start the sentence with Sheldon misunderstood. That’s a dead giveaway.
7;05;Bernadette; Well?
7;05;Howard; Okay, fine. I did say that, and I think it’s true. I think if we worked together and lived together, we’d get sick of each other.
7;05;Sheldon; Yeah, but to be fair, he only said the part about him getting sick of you.
7;05;Howard; For the love of God, why?
7;05;Bernadette; What exactly do you think you’d get sick of?
7;05;Raj; His only options here are to fake a heart attack or have a real one.
7;05;Howard; It’s nothing in particular. I…
7;05;Bernadette; Is it my voice? Am I too bossy? What?
7;05;Howard; My arm is feeling numb.
7;05;Leonard; Nailed it.
7;05;Bernadette; That’s the wrong arm for a heart attack, doofus. 
7;05;Howard; My point is, I’m sure there are things about me that would drive you crazy if you had to deal with them all day long.
7;05;Bernadette; Like looking me in the eye and lying to me?
7;05;Howard; Oh, well, come on, where am I supposed to look when I lie to you?
7;05;Bernadette; Find somewhere else to sleep tonight.
7;05;Howard; Bernie…
7;05;Sheldon; If it makes you feel any better, Amy and I are fine. I mean, really good.
7;05;Scene; The cafeteria.
7;05;Leonard; So, boys, how was the pyjama party? You guys jump on the bed and sing into hair brushes?
7;05;Raj; It wasn’t a pyjama party. It was just a couple of bros hanging out, giggling, eating cookie dough and watching Princess Bride.
7;05;Howard; Please, stop talking.
7;05;Raj; As you wish.
7;05;Howard; I mean, you know, Sheldon, none of this would’ve happened if I hadn’t tried to help you.
7;05;Sheldon; Uh, it also wouldn’t have happened if, in the early universe, hydrogen was a little more common or a little less common. This is fun. Your turn.
7;05;Amy; Gentlemen.
7;05;Raj; Amy.
7;05;Leonard; Hey.
7;05;Sheldon; Hello.
7;05;Leonard; That was kind of icy. You two okay?
7;05;Sheldon; Oh, we’re fine. As Howard advised, she’s merely respecting our professional boundaries.
7;05;Leonard; Smart. Take relationship advice from a man who spent last night braiding Raj’s hair.
7;05;Sheldon; Yeah, you make a good point. It would appear I was worried for nothing. Look at her, desperately wishing she was over here at the cool table. Don’t worry, little moth. The flame will come to you.
7;05;Raj; Oh, uh, on the off chance that Bernadette doesn’t call back and apologize, how do you feel about Mexican food for dinner tonight?
7;05;Howard; I don’t know. Sounds kind of heavy.
7;05;Raj; That’s ’cause you always fill up on chips.
7;05;Amy; And this is Dr. Gunderson from Stockholm.
7;05;Sheldon; Ah, Sweden. Yeah, home of my favourite Muppet and, uh, second favourite meatball. Okay, the Nordic reputation for lack of humour is well-founded. Boy, is his name Gunderson or No-Funderson?
7;05;Amy; Where are we going with this, Dr. Cooper?
7;05;Sheldon; Oh, please, I’m your boyfriend. You call me Sheldon. That’s right, I am in a boy-girl relationship with this cute little lump of wool.
7;05;Amy; Sheldon.
7;05;Sheldon; It’s a physical relationship, too. Hand-holding, hugging, even on hot days. Ow. Okay, here’s a new one. Apparently now we kick each other in the shin under the table. How do you like it when I do it to you? Not so much, huh?
7;05;Scene; Amy’s lab.
7;05;Amy; Test subject D7, aka Betsy, fear response study. Image number one, Frenchman on bicycle carrying baguettes. No visible reaction. Image number two, sousaphone. Still no reaction. Okay. Let’s kick things up a notch. Image number three, crocodile with a mouthful of monkeys. Okay, now we’re talking.
7;05;Sheldon; Dr. Fowler?
7;05;Amy; What do you want, Sheldon?
7;05;Sheldon; Well, I’m done with work, so… ugh!
7;05;Amy; Oh, sorry, sorry, sorry. Sorry, uh, better?
7;05;Sheldon; Oh, baguettes. Yes, I like baguettes. What exactly are you doing?
7;05;Amy; Determining baseline fear levels in capuchin monkeys by measuring their response to visual stimuli.
7;05;Sheldon; So, goofing off. As I was saying, I’m done with work and Leonard’s not. So good news, you get to take me home. Play your cards right, I’ll let you drive me past the lot where the buses park at night.
7;05;Amy; I can’t leave now, Sheldon. I’m very busy. Besides, why would I want to do you a favour after the way you treated me in the cafeteria? Image number four, boa constrictor. 
7;05;Sheldon; What on earth are you talking about? My behaviour in the cafeteria was delightful. Maybe your friend Gunderson needs to head over to IKEA and assemble a sense of humour.
7;05;Amy; You embarrassed me in front of my colleagues on my first day here. Image number five, kitten in a teacup.
7;05;Sheldon; Aw. Embarrassed you?
7;05;Amy; You know what? I don’t have time for this. Find another way home.
7;05;Sheldon; I’m starting to get the sense that you’re angry with me.
7;05;Amy; Really? What tipped you off?
7;05;Sheldon; Couple things, actually. Your tone of voice, your body language…
7;05;Amy; Get out.
7;05;Sheldon; Well, now, that.
7;05;Amy; Image number six, woman giving birth.
7;05;Sheldon; Bleugh!
7;05;Scene; The apartment.
7;05;Leonard; It’s nine o’clock, where you been?
7;05;Sheldon; Oh, I had to take the bus home. Fell asleep and missed my stop.
7;05;Penny; Oh, no.
7;05;Sheldon; Did you know that Los Angeles has a Little Sri Lanka?
7;05;Leonard; I did not.
7;05;Sheldon; Well, I do now. They’re a lovely people. Although terrifying when you wake up face-to-face with them. If you’re hungry, I brought home some mutton and coconut milk.
7;05;Penny; Why’d you get that? You hate lamb.
7;05;Sheldon; I was asking for directions. Apparently, there was a communication problem.
7;05;Leonard; I thought Amy was gonna drive you home.
7;05;Sheldon; Yeah, I thought so, too, but she’s acting very strangely. I was discussing it with a Sri Lankan fellow on the bus, and he hypothesized that a tiger may have recently run across her shadow. Although he may have just been trying to drum up business for his brother-in-law’s witch doctor practice.
7;05;Penny; Okay, Sheldon, what happened between you and Amy?
7;05;Sheldon; Well, can you believe she said I embarrassed her?
7;05;Penny; Yeah.
7;05;Sheldon; But you didn’t even hear the details.
7;05;Leonard; Sheldon, I’ve known you a long time, and I’m going to tell you this with all the love I can possibly muster. Amy’s right. You’re wrong.
7;05;Sheldon; But you don’t even know…
7;05;Leonard; Doesn’t matter.
7;05;Sheldon; But, now, but in my defence…
7;05;Leonard; Doesn’t matter.
7;05;Sheldon; You’re not listening to my side of it.
7;05;Penny; Okay, fine, Sheldon. What is your side?
7;05;Sheldon; Well…
7;05;Penny; Nope, got to go with Amy on this one.
